Item_Weight,Item_Fat_ContentLF,Item_Fat_Contentlow fat,Item_Fat_ContentLow Fat,Item_Fat_Contentreg,Item_Fat_ContentRegular,Item_Visibility,Item_TypeBaking Goods,Item_TypeBreads,Item_TypeBreakfast,Item_TypeCanned,Item_TypeDairy,Item_TypeFrozen Foods,Item_TypeFruits and Vegetables,Item_TypeHard Drinks,Item_TypeHealth and Hygiene,Item_TypeHousehold,Item_TypeMeat,Item_TypeOthers,Item_TypeSeafood,Item_TypeSnack Foods,Item_TypeSoft Drinks,Item_TypeStarchy Foods,Item_MRP,Outlet_Establishment_Year1985,Outlet_Establishment_Year1987,Outlet_Establishment_Year1997,Outlet_Establishment_Year1998,Outlet_Establishment_Year1999,Outlet_Establishment_Year2002,Outlet_Establishment_Year2004,Outlet_Establishment_Year2007,Outlet_Establishment_Year2009,Outlet_SizeOther,Outlet_SizeHigh,Outlet_SizeMedium,Outlet_SizeSmall,Outlet_Location_TypeTier 1,Outlet_Location_TypeTier 2,Outlet_Location_TypeTier 3,Outlet_TypeGrocery Store,Outlet_TypeSupermarket Type1,Outlet_TypeSupermarket Type2,Outlet_TypeSupermarket Type3
12.6,0,0,0,0,1,0.011937183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,184.7924,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
14.75,0,0,1,0,0,0.032862976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,238.6906,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.15,0,0,1,0,0,0.015484763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,211.9928,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
6.59,0,0,1,0,0,0.026163192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,121.5098,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,0,0,1,0.073920438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255.6356,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.086352403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,149.8734,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
12.6,0,0,1,0,0,0.03976832,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.9908,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,0,0,1,0.015950066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7402,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,0,0,1,0.082002559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.2588,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7.325,0,0,1,0,0,0.093307668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.7146,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,1,0,0,0.143199389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.837,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
15.1,0,0,0,0,1,0.019965179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,130.531,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.116108797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.121,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8.51,0,0,0,1,0,0.078339081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,172.9422,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,1,0,0,0.237651344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170.2106,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
20.35,0,0,0,0,1,0.031102571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,257.2672,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
17.85,0,0,1,0,0,0.018097419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96.9094,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
18.25,0,0,1,0,0,0.078041216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,258.4962,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
17.6,0,0,1,0,0,0.08226356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160.492,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10.895,0,0,1,0,0,0.026880159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106.428,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11.85,0,0,1,0,0,0.222063351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99.6726,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,0,0,1,0,0,0.142589751,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.919,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
14.1,0,0,1,0,0,0.126292985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.6198,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
15.15,0,0,0,0,1,0.012260981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,131.7284,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17.25,0,0,1,0,0,0.05869048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91.612,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
17.6,0,0,1,0,0,0.018982338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,237.059,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
14.6,0,0,1,0,0,0.059405152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,179.6976,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
10.1,0,0,1,0,0,0.027059264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76.467,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
10.5,0,0,1,0,0,0.071244438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,119.2098,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.007455054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,186.9556,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
18.7,0,0,1,0,0,0.046088273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,153.6682,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
5.985,1,0,0,0,0,0.096185556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,127.1678,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.1,0,0,1,0,0,0.11487406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.4114,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
13,0,0,0,0,1,0.083643716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,196.0426,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
19.2,0,0,0,0,1,0.022965292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,181.695,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5.78,0,0,1,0,0,0.014584584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,146.3102,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7.17,0,0,0,0,1,0.059716729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.9968,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
20.85,0,0,0,0,1,0.062224479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.1514,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
18.75,0,0,1,0,0,0.034360687,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,215.7218,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7.5,0,0,1,0,0,0.050708743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,123.4072,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10.395,0,0,0,0,1,0.036957777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,230.5352,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.8,0,0,0,0,1,0.023530953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,223.5404,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11.65,0,0,0,0,1,0.058681957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.4422,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
20.2,0,0,1,0,0,0.064728148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,258.0646,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
11.35,0,0,0,0,1,0.054020537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,103.0016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8.71,0,0,0,0,1,0.120773451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,186.5924,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
8.31,0,0,0,0,1,0.115911972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,177.3028,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
19,0,0,0,0,1,0.10985775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,188.8214,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
7.5,0,0,1,0,0,0.050853901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121.7072,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6.525,0,0,1,0,0,0.090295708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.6882,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.029084548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,122.0098,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
12.6,0,0,1,0,0,0.026769592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77.0354,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6.985,0,0,0,0,1,0.137580452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,182.8608,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11.3,0,0,1,0,0,0.066816565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,192.2478,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6.115,0,0,0,0,1,0.01179078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,189.053,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9.5,0,0,0,0,1,0.036921781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,194.2452,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
15.7,0,0,1,0,0,0.122742389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,134.2942,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16,0,0,1,0,0,0.089971292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.2154,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
13.1,0,0,0,0,1,0.099186992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,198.7768,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,0,1,0,0,0.054020537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.0164,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
16.85,0,1,0,0,0,0.036596012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.6488,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.041821227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107.628,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
14.85,0,0,0,0,1,0.016635488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,157.563,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
18.2,0,0,1,0,0,0.090084098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197.211,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
11,0,0,1,0,0,0.008960445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,119.1756,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
21.1,0,0,0,0,1,0.162418495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.9168,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
15.2,0,0,1,0,0,0.056237906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110.7912,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,0,0,1,0,0,0.071498575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.7506,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
9.06,0,0,1,0,0,0.009791467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,213.256,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11.5,0,0,1,0,0,0.072820885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,191.253,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
11.15,0,0,1,0,0,0.073354286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66.8142,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
13.5,0,0,0,0,1,0.068010049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57.2562,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
15.1,0,0,0,0,1,0.087406863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,221.8456,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
8.3,0,0,0,0,1,0.030198228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.2384,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
14.15,0,0,0,0,1,0.024442501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196.411,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.033436336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,107.3912,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8.365,0,0,0,0,1,0.039844429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190.1188,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11.85,0,0,0,0,1,0.055805027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0666,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
19.6,0,0,1,0,0,0.047888606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42.277,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
19,0,0,0,0,1,0.065735977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,189.6214,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
18.25,0,0,1,0,0,0.076089711,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,212.9218,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
19.85,0,0,0,0,1,0.020908608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63.5194,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.85,0,0,1,0,0,0.030678825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251.704,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.111381428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106.7622,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
19.6,0,0,1,0,0,0.039738393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,163.7526,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
15.7,0,0,0,0,1,0.01903743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.5536,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
13.3,0,0,1,0,0,0.06356617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151.3708,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
10.395,0,0,1,0,0,0.112553853,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.022,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
10.5,0,0,0,0,1,0.013493914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,143.7154,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
19.35,0,0,1,0,0,0.118102769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,224.8088,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
14.1,0,0,1,0,0,0.06682033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,198.9084,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8.6,0,0,0,0,1,0.040205535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,188.753,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
17.1,0,0,1,0,0,0.038816115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,166.4842,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.076348933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32.8558,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
20.5,0,0,1,0,0,0.032819637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.9822,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
15.1,0,0,0,0,1,0.096249842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,134.4942,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
6.69,0,0,0,0,1,0.054020537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,176.937,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.054020537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121.044,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7.905,0,0,1,0,0,0.010003987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,250.7408,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
18,0,0,1,0,0,0.124452048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,118.5124,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
7.84,0,0,0,0,1,0.154363209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.835,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
15.15,0,0,0,0,1,0.066551268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,144.676,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
15.2,0,0,0,0,1,0.173703549,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,175.8054,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
19.85,0,0,1,0,0,0.054025644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,197.2768,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.03523927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.601,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7.325,0,0,1,0,0,0.093385381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.3146,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
5.88,0,0,1,0,0,0.024937792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,148.4392,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10.695,0,0,0,0,1,0.060654268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174.7712,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.06912336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106.0938,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
20.25,1,0,0,0,0,0.025953257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,179.5976,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
8.05,0,0,0,0,1,0.07884393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,257.0646,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
11.65,0,0,1,0,0,0.033851785,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,112.186,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
19.35,0,0,1,0,0,0.118342285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,222.6088,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7.235,0,0,1,0,0,0.058121214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115.8834,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.15,0,0,1,0,0,0.015457803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,209.9928,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8.615,0,1,0,0,0,0.116152226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.1436,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.765,0,0,0,0,1,0.087260103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105.0306,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
10.3,0,0,0,0,1,0.0111263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87.254,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
13.15,0,0,0,0,1,0.038167453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89.4856,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
8.84,0,0,0,0,1,0.076547632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.5228,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8.26,0,0,0,0,1,0.054020537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,122.573,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
20.1,0,0,1,0,0,0.074931201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108.9228,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
9.695,0,0,1,0,0,0.054020537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185.1898,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
18.85,0,0,1,0,0,0.16758389,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,194.6136,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
18.25,0,0,1,0,0,0.054318517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140.9154,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.060800116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44.4744,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5.32,0,0,1,0,0,0.054020537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101.7674,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8.115,0,0,0,1,0,0.032152786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157.3972,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
15.1,0,0,1,0,0,0.055840055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,139.8496,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
8.42,0,0,1,0,0,0.070968081,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,215.9192,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
9,0,0,1,0,0,0.081996013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,216.2534,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8.18,0,0,0,0,1,0.082737261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57.3588,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,0,1,0,0,0.011206632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,191.4188,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
15.35,0,0,1,0,0,0.014047825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.719,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
20.6,0,0,0,0,1,0.045982389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,177.0344,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9.3,0,0,1,0,0,0.042256257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,124.4388,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
19.6,0,0,1,0,0,0.054020537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42.877,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11.3,0,0,1,0,0,0.056424146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.8118,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
